event_id,event_key,source_class,group_key,source_timestamp,source_date,source_time,split_set,label,is_defective,n_images,source_classes,view_pairs,has_mask,image_ids,relative_paths,raw_dataset_id,manifest_id,piece_event_id,dataset_version,replay_id,validation_id,scenario_version
piece_event_495a96a64374,Casting_class3:2022-02-15_15_04_47_338,Casting_class3,2022-02-15_15_04_47_338,2022-02-15T15:04:47.338,2022-02-15,15:04:47.338,train,good,False,3,Casting_class3,Casting_class3:2_1|Casting_class3:3_2|Casting_class3:3_3,False,iqa_casting_5cf029ca9667a695|iqa_casting_23cb6fdf9c0d45c9|iqa_casting_018e76259bb387f5,Casting_class3/train/good/2022-02-15_15_04_47_338_2_1.jpg|Casting_class3/train/good/2022-02-15_15_04_47_338_3_2.jpg|Casting_class3/train/good/2022-02-15_15_04_47_338_3_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_495a96a64374,hss_iad_casting_raw_v1,,,
piece_event_9f956f4e737f,Casting_class2:2022-02-15_15_08_55_197,Casting_class2,2022-02-15_15_08_55_197,2022-02-15T15:08:55.197,2022-02-15,15:08:55.197,train,good,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_83493d9059355b61|iqa_casting_faca87dec4d47515|iqa_casting_41b919f8e2f78138|iqa_casting_bea320e722daf04a,Casting_class2/train/good/2022-02-15_15_08_55_197_1_1.jpg|Casting_class2/train/good/2022-02-15_15_08_55_197_1_2.jpg|Casting_class2/train/good/2022-02-15_15_08_55_197_2_1.jpg|Casting_class2/train/good/2022-02-15_15_08_55_197_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_9f956f4e737f,hss_iad_casting_raw_v1,,,
piece_event_0a391d1b1b1d,Casting_class2:2022-02-15_15_10_16_618,Casting_class2,2022-02-15_15_10_16_618,2022-02-15T15:10:16.618,2022-02-15,15:10:16.618,train,good,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_0c8e3437ef9bcc07|iqa_casting_5c56a903b80f386d|iqa_casting_2c124c11be845d55|iqa_casting_f5cc517b9cf66897,Casting_class2/train/good/2022-02-15_15_10_16_618_1_1.jpg|Casting_class2/train/good/2022-02-15_15_10_16_618_1_2.jpg|Casting_class2/train/good/2022-02-15_15_10_16_618_2_1.jpg|Casting_class2/train/good/2022-02-15_15_10_16_618_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_0a391d1b1b1d,hss_iad_casting_raw_v1,,,
piece_event_9778a6766de7,Casting_class1:2022-02-15_15_10_43_437,Casting_class1,2022-02-15_15_10_43_437,2022-02-15T15:10:43.437,2022-02-15,15:10:43.437,train,good,False,1,Casting_class1,Casting_class1:2_3,False,iqa_casting_d887a28ba8934404,Casting_class1/train/good/2022-02-15_15_10_43_437_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_9778a6766de7,hss_iad_casting_raw_v1,,,
piece_event_565eb52aec33,Casting_class2:2022-02-15_15_10_43_437,Casting_class2,2022-02-15_15_10_43_437,2022-02-15T15:10:43.437,2022-02-15,15:10:43.437,train,good,False,1,Casting_class2,Casting_class2:1_3,False,iqa_casting_7c9da78b38d45c42,Casting_class2/train/good/2022-02-15_15_10_43_437_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_565eb52aec33,hss_iad_casting_raw_v1,,,
piece_event_0da03d373bc9,Casting_class3:2022-02-15_15_10_43_437,Casting_class3,2022-02-15_15_10_43_437,2022-02-15T15:10:43.437,2022-02-15,15:10:43.437,train,good,False,3,Casting_class3,Casting_class3:2_1|Casting_class3:3_2|Casting_class3:3_3,False,iqa_casting_c11707cad928f5e5|iqa_casting_d3f9d3fec6272029|iqa_casting_da3b47bad0a729c2,Casting_class3/train/good/2022-02-15_15_10_43_437_2_1.jpg|Casting_class3/train/good/2022-02-15_15_10_43_437_3_2.jpg|Casting_class3/train/good/2022-02-15_15_10_43_437_3_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_0da03d373bc9,hss_iad_casting_raw_v1,,,
piece_event_ddfc3c06443e,Casting_class2:2022-02-15_15_11_04_771,Casting_class2,2022-02-15_15_11_04_771,2022-02-15T15:11:04.771,2022-02-15,15:11:04.771,train,good,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_098a3b7fe513bbd0|iqa_casting_67b5d34c80a851ae|iqa_casting_106cf1be2a1b3fe7|iqa_casting_a18194daba6e98ba,Casting_class2/train/good/2022-02-15_15_11_04_771_1_1.jpg|Casting_class2/train/good/2022-02-15_15_11_04_771_1_2.jpg|Casting_class2/train/good/2022-02-15_15_11_04_771_2_1.jpg|Casting_class2/train/good/2022-02-15_15_11_04_771_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_ddfc3c06443e,hss_iad_casting_raw_v1,,,
piece_event_d0e066cc0609,Casting_class1:2022-02-15_15_13_44_612,Casting_class1,2022-02-15_15_13_44_612,2022-02-15T15:13:44.612,2022-02-15,15:13:44.612,train,good,False,1,Casting_class1,Casting_class1:2_3,False,iqa_casting_d08f3e3760f37f3a,Casting_class1/train/good/2022-02-15_15_13_44_612_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_d0e066cc0609,hss_iad_casting_raw_v1,,,
piece_event_e49326fe890d,Casting_class2:2022-02-15_15_13_44_612,Casting_class2,2022-02-15_15_13_44_612,2022-02-15T15:13:44.612,2022-02-15,15:13:44.612,train,good,False,1,Casting_class2,Casting_class2:1_3,False,iqa_casting_d853a29baf34dd85,Casting_class2/train/good/2022-02-15_15_13_44_612_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_e49326fe890d,hss_iad_casting_raw_v1,,,
piece_event_8f143199d40d,Casting_class3:2022-02-15_15_13_44_612,Casting_class3,2022-02-15_15_13_44_612,2022-02-15T15:13:44.612,2022-02-15,15:13:44.612,train,good,False,3,Casting_class3,Casting_class3:2_1|Casting_class3:3_2|Casting_class3:3_3,False,iqa_casting_8adef5aa46458abc|iqa_casting_eba27f2ecb0d35f2|iqa_casting_2868899817bd92f0,Casting_class3/train/good/2022-02-15_15_13_44_612_2_1.jpg|Casting_class3/train/good/2022-02-15_15_13_44_612_3_2.jpg|Casting_class3/train/good/2022-02-15_15_13_44_612_3_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_8f143199d40d,hss_iad_casting_raw_v1,,,
piece_event_e11972edbfe4,Casting_class2:2022-02-15_15_15_23_434,Casting_class2,2022-02-15_15_15_23_434,2022-02-15T15:15:23.434,2022-02-15,15:15:23.434,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_9198a9fdb9adf72f|iqa_casting_7c5c2dd42b4ca416|iqa_casting_9f257119dd6043c9,Casting_class2/train/good/2022-02-15_15_15_23_434_1_1.jpg|Casting_class2/train/good/2022-02-15_15_15_23_434_1_2.jpg|Casting_class2/train/good/2022-02-15_15_15_23_434_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_e11972edbfe4,hss_iad_casting_raw_v1,,,
piece_event_946515ef4de1,Casting_class1:2022-02-15_15_15_58_656,Casting_class1,2022-02-15_15_15_58_656,2022-02-15T15:15:58.656,2022-02-15,15:15:58.656,train,good,False,1,Casting_class1,Casting_class1:2_3,False,iqa_casting_37be4c86b96c7c6a,Casting_class1/train/good/2022-02-15_15_15_58_656_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_946515ef4de1,hss_iad_casting_raw_v1,,,
piece_event_d7fab139349c,Casting_class2:2022-02-15_15_15_58_656,Casting_class2,2022-02-15_15_15_58_656,2022-02-15T15:15:58.656,2022-02-15,15:15:58.656,train,good,False,1,Casting_class2,Casting_class2:1_3,False,iqa_casting_4ed888a6105e6de6,Casting_class2/train/good/2022-02-15_15_15_58_656_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_d7fab139349c,hss_iad_casting_raw_v1,,,
piece_event_54785cb8f8f1,Casting_class3:2022-02-15_15_15_58_656,Casting_class3,2022-02-15_15_15_58_656,2022-02-15T15:15:58.656,2022-02-15,15:15:58.656,train,good,False,3,Casting_class3,Casting_class3:2_1|Casting_class3:3_2|Casting_class3:3_3,False,iqa_casting_d4c890f3cbe514d8|iqa_casting_33eaaaccb1c9ff3a|iqa_casting_ed9680ac159206ad,Casting_class3/train/good/2022-02-15_15_15_58_656_2_1.jpg|Casting_class3/train/good/2022-02-15_15_15_58_656_3_2.jpg|Casting_class3/train/good/2022-02-15_15_15_58_656_3_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_54785cb8f8f1,hss_iad_casting_raw_v1,,,
piece_event_aef8ef6be8db,Casting_class2:2022-02-15_15_17_21_614,Casting_class2,2022-02-15_15_17_21_614,2022-02-15T15:17:21.614,2022-02-15,15:17:21.614,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_8849187e9c1c47b3|iqa_casting_3359a73ca36c8525|iqa_casting_d119e00fcde51c7c,Casting_class2/train/good/2022-02-15_15_17_21_614_1_1.jpg|Casting_class2/train/good/2022-02-15_15_17_21_614_1_2.jpg|Casting_class2/train/good/2022-02-15_15_17_21_614_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_aef8ef6be8db,hss_iad_casting_raw_v1,,,
piece_event_459df9be234e,Casting_class2:2022-02-15_15_17_46_992,Casting_class2,2022-02-15_15_17_46_992,2022-02-15T15:17:46.992,2022-02-15,15:17:46.992,train,good,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_960fc9c6d741b930|iqa_casting_2d5331eef257cea0|iqa_casting_0fe15f783eaf10a9|iqa_casting_8c87a54f1c100133,Casting_class2/train/good/2022-02-15_15_17_46_992_1_1.jpg|Casting_class2/train/good/2022-02-15_15_17_46_992_1_2.jpg|Casting_class2/train/good/2022-02-15_15_17_46_992_2_1.jpg|Casting_class2/train/good/2022-02-15_15_17_46_992_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_459df9be234e,hss_iad_casting_raw_v1,,,
piece_event_dcc944701fc0,Casting_class1:2022-02-15_15_18_54_790,Casting_class1,2022-02-15_15_18_54_790,2022-02-15T15:18:54.790,2022-02-15,15:18:54.790,train,good,False,1,Casting_class1,Casting_class1:2_3,False,iqa_casting_27fd69b04ea454ac,Casting_class1/train/good/2022-02-15_15_18_54_790_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_dcc944701fc0,hss_iad_casting_raw_v1,,,
piece_event_4c8a6fe5aeb4,Casting_class2:2022-02-15_15_18_54_790,Casting_class2,2022-02-15_15_18_54_790,2022-02-15T15:18:54.790,2022-02-15,15:18:54.790,train,good,False,1,Casting_class2,Casting_class2:1_3,False,iqa_casting_48bcfe8fcfc603fc,Casting_class2/train/good/2022-02-15_15_18_54_790_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_4c8a6fe5aeb4,hss_iad_casting_raw_v1,,,
piece_event_19d068d12297,Casting_class3:2022-02-15_15_18_54_790,Casting_class3,2022-02-15_15_18_54_790,2022-02-15T15:18:54.790,2022-02-15,15:18:54.790,train,good,False,3,Casting_class3,Casting_class3:2_1|Casting_class3:3_2|Casting_class3:3_3,False,iqa_casting_152016d3bbcd4c29|iqa_casting_0a73bb728ddc2b80|iqa_casting_9cd8359b12f7a32d,Casting_class3/train/good/2022-02-15_15_18_54_790_2_1.jpg|Casting_class3/train/good/2022-02-15_15_18_54_790_3_2.jpg|Casting_class3/train/good/2022-02-15_15_18_54_790_3_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_19d068d12297,hss_iad_casting_raw_v1,,,
piece_event_3c2ec7f17e15,Casting_class2:2022-02-15_15_19_55_644,Casting_class2,2022-02-15_15_19_55_644,2022-02-15T15:19:55.644,2022-02-15,15:19:55.644,train,good,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_ec49c401b641a530|iqa_casting_a3211a944a4c9820|iqa_casting_b140433a28688697|iqa_casting_fae8ede4e1844839,Casting_class2/train/good/2022-02-15_15_19_55_644_1_1.jpg|Casting_class2/train/good/2022-02-15_15_19_55_644_1_2.jpg|Casting_class2/train/good/2022-02-15_15_19_55_644_2_1.jpg|Casting_class2/train/good/2022-02-15_15_19_55_644_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_3c2ec7f17e15,hss_iad_casting_raw_v1,,,
piece_event_74f1821ac4b3,Casting_class2:2022-02-15_15_20_28_376,Casting_class2,2022-02-15_15_20_28_376,2022-02-15T15:20:28.376,2022-02-15,15:20:28.376,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_e2e1c940f964bedb|iqa_casting_970d44cf3eed2797|iqa_casting_88932ed77c1c0594,Casting_class2/train/good/2022-02-15_15_20_28_376_1_1.jpg|Casting_class2/train/good/2022-02-15_15_20_28_376_1_2.jpg|Casting_class2/train/good/2022-02-15_15_20_28_376_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_74f1821ac4b3,hss_iad_casting_raw_v1,,,
piece_event_e5eac8fe7a36,Casting_class1:2022-02-15_15_21_27_644,Casting_class1,2022-02-15_15_21_27_644,2022-02-15T15:21:27.644,2022-02-15,15:21:27.644,train,good,False,1,Casting_class1,Casting_class1:2_3,False,iqa_casting_3a0a588302031552,Casting_class1/train/good/2022-02-15_15_21_27_644_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_e5eac8fe7a36,hss_iad_casting_raw_v1,,,
piece_event_547d3e14fe92,Casting_class2:2022-02-15_15_21_27_644,Casting_class2,2022-02-15_15_21_27_644,2022-02-15T15:21:27.644,2022-02-15,15:21:27.644,train,good,False,1,Casting_class2,Casting_class2:1_3,False,iqa_casting_fb1063d9423d1db4,Casting_class2/train/good/2022-02-15_15_21_27_644_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_547d3e14fe92,hss_iad_casting_raw_v1,,,
piece_event_26c602295b7c,Casting_class3:2022-02-15_15_21_27_644,Casting_class3,2022-02-15_15_21_27_644,2022-02-15T15:21:27.644,2022-02-15,15:21:27.644,train,good,False,3,Casting_class3,Casting_class3:2_1|Casting_class3:3_2|Casting_class3:3_3,False,iqa_casting_e871d39fa78a9f76|iqa_casting_0de8d19171aa986b|iqa_casting_932ff55ef9d30904,Casting_class3/train/good/2022-02-15_15_21_27_644_2_1.jpg|Casting_class3/train/good/2022-02-15_15_21_27_644_3_2.jpg|Casting_class3/train/good/2022-02-15_15_21_27_644_3_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_26c602295b7c,hss_iad_casting_raw_v1,,,
piece_event_5274857f1ba4,Casting_class2:2022-02-15_15_22_32_976,Casting_class2,2022-02-15_15_22_32_976,2022-02-15T15:22:32.976,2022-02-15,15:22:32.976,train,good,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_6594d4fb1b2d0f52|iqa_casting_944d4ffa6a7f3037|iqa_casting_739d0441baf5f099|iqa_casting_a1c8c53f1593f065,Casting_class2/train/good/2022-02-15_15_22_32_976_1_1.jpg|Casting_class2/train/good/2022-02-15_15_22_32_976_1_2.jpg|Casting_class2/train/good/2022-02-15_15_22_32_976_2_1.jpg|Casting_class2/train/good/2022-02-15_15_22_32_976_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_5274857f1ba4,hss_iad_casting_raw_v1,,,
piece_event_32457c81a128,Casting_class2:2022-02-15_15_23_42_056,Casting_class2,2022-02-15_15_23_42_056,2022-02-15T15:23:42.056,2022-02-15,15:23:42.056,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_7ef438580dc697f4|iqa_casting_4a3906c5958d6b78|iqa_casting_54d311cfebdf2457,Casting_class2/train/good/2022-02-15_15_23_42_056_1_1.jpg|Casting_class2/train/good/2022-02-15_15_23_42_056_1_2.jpg|Casting_class2/train/good/2022-02-15_15_23_42_056_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_32457c81a128,hss_iad_casting_raw_v1,,,
piece_event_af22a6d4e155,Casting_class1:2022-02-15_15_24_02_091,Casting_class1,2022-02-15_15_24_02_091,2022-02-15T15:24:02.091,2022-02-15,15:24:02.091,train,good,False,1,Casting_class1,Casting_class1:2_3,False,iqa_casting_d0de008ca72d70a7,Casting_class1/train/good/2022-02-15_15_24_02_091_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_af22a6d4e155,hss_iad_casting_raw_v1,,,
piece_event_ddd0705a1aec,Casting_class2:2022-02-15_15_24_02_091,Casting_class2,2022-02-15_15_24_02_091,2022-02-15T15:24:02.091,2022-02-15,15:24:02.091,train,good,False,1,Casting_class2,Casting_class2:1_3,False,iqa_casting_f33e6a4238f9c003,Casting_class2/train/good/2022-02-15_15_24_02_091_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_ddd0705a1aec,hss_iad_casting_raw_v1,,,
piece_event_0dcec142a5db,Casting_class3:2022-02-15_15_24_02_091,Casting_class3,2022-02-15_15_24_02_091,2022-02-15T15:24:02.091,2022-02-15,15:24:02.091,train,good,False,3,Casting_class3,Casting_class3:2_1|Casting_class3:3_2|Casting_class3:3_3,False,iqa_casting_ba4b0ac2f5616a57|iqa_casting_11b004f1daa257bb|iqa_casting_2d5697114e4f2797,Casting_class3/train/good/2022-02-15_15_24_02_091_2_1.jpg|Casting_class3/train/good/2022-02-15_15_24_02_091_3_2.jpg|Casting_class3/train/good/2022-02-15_15_24_02_091_3_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_0dcec142a5db,hss_iad_casting_raw_v1,,,
piece_event_cefa663d2a63,Casting_class2:2022-02-15_15_41_00_945,Casting_class2,2022-02-15_15_41_00_945,2022-02-15T15:41:00.945,2022-02-15,15:41:00.945,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_96bfcc5ae4c3d9b9|iqa_casting_085b383a2855ee4b|iqa_casting_f117d18fcf757c7e,Casting_class2/train/good/2022-02-15_15_41_00_945_1_1.jpg|Casting_class2/train/good/2022-02-15_15_41_00_945_1_2.jpg|Casting_class2/train/good/2022-02-15_15_41_00_945_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_cefa663d2a63,hss_iad_casting_raw_v1,,,
piece_event_47eb5dec292c,Casting_class1:2022-02-15_15_41_16_102,Casting_class1,2022-02-15_15_41_16_102,2022-02-15T15:41:16.102,2022-02-15,15:41:16.102,train,good,False,1,Casting_class1,Casting_class1:2_3,False,iqa_casting_b14e434e76a87a70,Casting_class1/train/good/2022-02-15_15_41_16_102_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_47eb5dec292c,hss_iad_casting_raw_v1,,,
piece_event_775a955d7fd1,Casting_class2:2022-02-15_15_41_16_102,Casting_class2,2022-02-15_15_41_16_102,2022-02-15T15:41:16.102,2022-02-15,15:41:16.102,train,good,False,1,Casting_class2,Casting_class2:1_3,False,iqa_casting_c7c6f93e68d8175a,Casting_class2/train/good/2022-02-15_15_41_16_102_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_775a955d7fd1,hss_iad_casting_raw_v1,,,
piece_event_486e62ce37f8,Casting_class3:2022-02-15_15_41_16_102,Casting_class3,2022-02-15_15_41_16_102,2022-02-15T15:41:16.102,2022-02-15,15:41:16.102,train,good,False,2,Casting_class3,Casting_class3:3_2|Casting_class3:3_3,False,iqa_casting_7f3e13c6046c1668|iqa_casting_b3fda0e7ccae0e87,Casting_class3/train/good/2022-02-15_15_41_16_102_3_2.jpg|Casting_class3/train/good/2022-02-15_15_41_16_102_3_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_486e62ce37f8,hss_iad_casting_raw_v1,,,
piece_event_500dbc23fbe1,Casting_class2:2022-02-15_15_41_50_170,Casting_class2,2022-02-15_15_41_50_170,2022-02-15T15:41:50.170,2022-02-15,15:41:50.170,train,good,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_5fd65c3b8a830198|iqa_casting_3b57f4451ab1e94e|iqa_casting_266f5f0980ab8764|iqa_casting_a75397826b13690d,Casting_class2/train/good/2022-02-15_15_41_50_170_1_1.jpg|Casting_class2/train/good/2022-02-15_15_41_50_170_1_2.jpg|Casting_class2/train/good/2022-02-15_15_41_50_170_2_1.jpg|Casting_class2/train/good/2022-02-15_15_41_50_170_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_500dbc23fbe1,hss_iad_casting_raw_v1,,,
piece_event_48e5152abf20,Casting_class2:2022-02-15_15_42_35_334,Casting_class2,2022-02-15_15_42_35_334,2022-02-15T15:42:35.334,2022-02-15,15:42:35.334,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,False,iqa_casting_85208769a232ad28|iqa_casting_e51ee796b547d573|iqa_casting_55082c369edc8014,Casting_class2/train/good/2022-02-15_15_42_35_334_1_1.jpg|Casting_class2/train/good/2022-02-15_15_42_35_334_1_2.jpg|Casting_class2/train/good/2022-02-15_15_42_35_334_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_48e5152abf20,hss_iad_casting_raw_v1,,,
piece_event_2bc7a657aa5e,Casting_class1:2022-02-15_15_42_51_532,Casting_class1,2022-02-15_15_42_51_532,2022-02-15T15:42:51.532,2022-02-15,15:42:51.532,train,good,False,1,Casting_class1,Casting_class1:2_3,False,iqa_casting_5bc82d3c9b00e66f,Casting_class1/train/good/2022-02-15_15_42_51_532_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_2bc7a657aa5e,hss_iad_casting_raw_v1,,,
piece_event_e8c1628f5434,Casting_class2:2022-02-15_15_42_51_532,Casting_class2,2022-02-15_15_42_51_532,2022-02-15T15:42:51.532,2022-02-15,15:42:51.532,train,good,False,1,Casting_class2,Casting_class2:1_3,False,iqa_casting_d9ae3371edfbb340,Casting_class2/train/good/2022-02-15_15_42_51_532_1_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_e8c1628f5434,hss_iad_casting_raw_v1,,,
piece_event_ef8edaf3eb5f,Casting_class3:2022-02-15_15_42_51_532,Casting_class3,2022-02-15_15_42_51_532,2022-02-15T15:42:51.532,2022-02-15,15:42:51.532,train,good,False,3,Casting_class3,Casting_class3:2_1|Casting_class3:3_2|Casting_class3:3_3,False,iqa_casting_95ae73f6596e91a1|iqa_casting_20c0536180b7b2e3|iqa_casting_cda6c66c1e7af349,Casting_class3/train/good/2022-02-15_15_42_51_532_2_1.jpg|Casting_class3/train/good/2022-02-15_15_42_51_532_3_2.jpg|Casting_class3/train/good/2022-02-15_15_42_51_532_3_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_ef8edaf3eb5f,hss_iad_casting_raw_v1,,,
piece_event_cabcf70d0b45,Casting_class2:2022-02-15_15_44_43_286,Casting_class2,2022-02-15_15_44_43_286,2022-02-15T15:44:43.286,2022-02-15,15:44:43.286,train,good,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_870ad73174a75d18|iqa_casting_a54b4c5cbc36446e|iqa_casting_35cfcaeaee04c66b|iqa_casting_21ae0c16ee55c2ee,Casting_class2/train/good/2022-02-15_15_44_43_286_1_1.jpg|Casting_class2/train/good/2022-02-15_15_44_43_286_1_2.jpg|Casting_class2/train/good/2022-02-15_15_44_43_286_2_1.jpg|Casting_class2/train/good/2022-02-15_15_44_43_286_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_cabcf70d0b45,hss_iad_casting_raw_v1,,,
