simulated_event_id,scenario_id,scenario_type,scenario_phase,is_representative,sequence_number,scheduled_at,production_date,shift_id,station_id,lot_id,sequence_in_lot,piece_serial,source_event_id,source_event_key,source_class,source_group_key,source_timestamp,label,is_defective,expected_review_required,n_images,source_classes,view_pairs,image_ids,relative_paths,event_time,recorded_at,is_simulated,roi_model_version,feature_ae_version,raw_dataset_id,manifest_id,piece_event_id,dataset_version,replay_id,validation_id,scenario_version
sim_event_836304279cc1,production_replay_natural,production,natural_replay_v002,True,27,2026-06-15T12:45:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L002,16,IQA-20260615-L002-P016,piece_event_32457c81a128,Casting_class2:2022-02-15_15_23_42_056,Casting_class2,2022-02-15_15_23_42_056,2022-02-15T15:23:42.056,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,iqa_casting_7ef438580dc697f4|iqa_casting_4a3906c5958d6b78|iqa_casting_54d311cfebdf2457,Casting_class2/train/good/2022-02-15_15_23_42_056_1_1.jpg|Casting_class2/train/good/2022-02-15_15_23_42_056_1_2.jpg|Casting_class2/train/good/2022-02-15_15_23_42_056_1_3.jpg,2026-06-15T12:45:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_836304279cc1,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_825eab075165,production_replay_natural,production,natural_replay_v002,True,28,2026-06-15T12:50:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L002,17,IQA-20260615-L002-P017,piece_event_ddd0705a1aec,Casting_class2:2022-02-15_15_24_02_091,Casting_class2,2022-02-15_15_24_02_091,2022-02-15T15:24:02.091,good,False,False,1,Casting_class2,Casting_class2:1_3,iqa_casting_f33e6a4238f9c003,Casting_class2/train/good/2022-02-15_15_24_02_091_1_3.jpg,2026-06-15T12:50:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_825eab075165,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_2f1e46d93e36,production_replay_natural,production,natural_replay_v002,True,29,2026-06-15T13:00:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L002,19,IQA-20260615-L002-P019,piece_event_cefa663d2a63,Casting_class2:2022-02-15_15_41_00_945,Casting_class2,2022-02-15_15_41_00_945,2022-02-15T15:41:00.945,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,iqa_casting_96bfcc5ae4c3d9b9|iqa_casting_085b383a2855ee4b|iqa_casting_f117d18fcf757c7e,Casting_class2/train/good/2022-02-15_15_41_00_945_1_1.jpg|Casting_class2/train/good/2022-02-15_15_41_00_945_1_2.jpg|Casting_class2/train/good/2022-02-15_15_41_00_945_1_3.jpg,2026-06-15T13:00:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_2f1e46d93e36,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_537148b088cc,production_replay_natural,production,natural_replay_v002,True,30,2026-06-15T13:10:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L002,21,IQA-20260615-L002-P021,piece_event_486e62ce37f8,Casting_class3:2022-02-15_15_41_16_102,Casting_class3,2022-02-15_15_41_16_102,2022-02-15T15:41:16.102,good,False,False,2,Casting_class3,Casting_class3:3_2|Casting_class3:3_3,iqa_casting_7f3e13c6046c1668|iqa_casting_b3fda0e7ccae0e87,Casting_class3/train/good/2022-02-15_15_41_16_102_3_2.jpg|Casting_class3/train/good/2022-02-15_15_41_16_102_3_3.jpg,2026-06-15T13:10:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_537148b088cc,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_ace02b910e66,production_replay_natural,production,natural_replay_v002,True,31,2026-06-15T13:15:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L002,22,IQA-20260615-L002-P022,piece_event_500dbc23fbe1,Casting_class2:2022-02-15_15_41_50_170,Casting_class2,2022-02-15_15_41_50_170,2022-02-15T15:41:50.170,good,False,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_5fd65c3b8a830198|iqa_casting_3b57f4451ab1e94e|iqa_casting_266f5f0980ab8764|iqa_casting_a75397826b13690d,Casting_class2/train/good/2022-02-15_15_41_50_170_1_1.jpg|Casting_class2/train/good/2022-02-15_15_41_50_170_1_2.jpg|Casting_class2/train/good/2022-02-15_15_41_50_170_2_1.jpg|Casting_class2/train/good/2022-02-15_15_41_50_170_2_2.jpg,2026-06-15T13:15:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_ace02b910e66,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_e3b246f94132,production_replay_natural,production,natural_replay_v002,True,32,2026-06-15T13:20:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L002,23,IQA-20260615-L002-P023,piece_event_48e5152abf20,Casting_class2:2022-02-15_15_42_35_334,Casting_class2,2022-02-15_15_42_35_334,2022-02-15T15:42:35.334,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,iqa_casting_85208769a232ad28|iqa_casting_e51ee796b547d573|iqa_casting_55082c369edc8014,Casting_class2/train/good/2022-02-15_15_42_35_334_1_1.jpg|Casting_class2/train/good/2022-02-15_15_42_35_334_1_2.jpg|Casting_class2/train/good/2022-02-15_15_42_35_334_1_3.jpg,2026-06-15T13:20:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_e3b246f94132,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_de76e4f0e936,production_replay_natural,production,natural_replay_v002,True,33,2026-06-15T13:35:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L002,26,IQA-20260615-L002-P026,piece_event_cabcf70d0b45,Casting_class2:2022-02-15_15_44_43_286,Casting_class2,2022-02-15_15_44_43_286,2022-02-15T15:44:43.286,good,False,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_870ad73174a75d18|iqa_casting_a54b4c5cbc36446e|iqa_casting_35cfcaeaee04c66b|iqa_casting_21ae0c16ee55c2ee,Casting_class2/train/good/2022-02-15_15_44_43_286_1_1.jpg|Casting_class2/train/good/2022-02-15_15_44_43_286_1_2.jpg|Casting_class2/train/good/2022-02-15_15_44_43_286_2_1.jpg|Casting_class2/train/good/2022-02-15_15_44_43_286_2_2.jpg,2026-06-15T13:35:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_de76e4f0e936,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_a534d5111e6e,production_replay_natural,production,natural_replay_v002,True,34,2026-06-15T13:45:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L002,28,IQA-20260615-L002-P028,piece_event_9a9f6c2f8ba9,Casting_class2:2022-02-15_15_48_04_901,Casting_class2,2022-02-15_15_48_04_901,2022-02-15T15:48:04.901,good,False,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_2bc58e99fcaecc0d|iqa_casting_cb2938978b9874b2|iqa_casting_8f7f87a75e771f5d|iqa_casting_181c60fd72516c73,Casting_class2/train/good/2022-02-15_15_48_04_901_1_1.jpg|Casting_class2/train/good/2022-02-15_15_48_04_901_1_2.jpg|Casting_class2/train/good/2022-02-15_15_48_04_901_2_1.jpg|Casting_class2/train/good/2022-02-15_15_48_04_901_2_2.jpg,2026-06-15T13:45:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_a534d5111e6e,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_7039f9cd6b46,production_replay_natural,production,natural_replay_v002,True,35,2026-06-15T13:50:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L002,29,IQA-20260615-L002-P029,piece_event_00697e5d8ec0,Casting_class2:2022-02-15_15_48_25_834,Casting_class2,2022-02-15_15_48_25_834,2022-02-15T15:48:25.834,good,False,False,1,Casting_class2,Casting_class2:1_3,iqa_casting_cfea1268a32968e4,Casting_class2/train/good/2022-02-15_15_48_25_834_1_3.jpg,2026-06-15T13:50:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_7039f9cd6b46,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_37c78a1ed292,production_replay_natural,production,natural_replay_v002,True,36,2026-06-15T13:55:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L002,30,IQA-20260615-L002-P030,piece_event_bee9fd35ec2f,Casting_class3:2022-02-15_15_48_25_834,Casting_class3,2022-02-15_15_48_25_834,2022-02-15T15:48:25.834,good,False,False,3,Casting_class3,Casting_class3:2_1|Casting_class3:3_2|Casting_class3:3_3,iqa_casting_a1aee50f89889e0f|iqa_casting_7b924356faccdebe|iqa_casting_5c3a8f8a750f9117,Casting_class3/train/good/2022-02-15_15_48_25_834_2_1.jpg|Casting_class3/train/good/2022-02-15_15_48_25_834_3_2.jpg|Casting_class3/train/good/2022-02-15_15_48_25_834_3_3.jpg,2026-06-15T13:55:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_37c78a1ed292,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_935860028885,production_replay_natural,production,natural_replay_v002,True,37,2026-06-15T14:05:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L003,2,IQA-20260615-L003-P002,piece_event_138799437bfa,Casting_class2:2022-02-15_15_49_28_869,Casting_class2,2022-02-15_15_49_28_869,2022-02-15T15:49:28.869,good,False,False,1,Casting_class2,Casting_class2:1_3,iqa_casting_156c812269c276b8,Casting_class2/train/good/2022-02-15_15_49_28_869_1_3.jpg,2026-06-15T14:05:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_935860028885,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_688e0cec3fa4,production_replay_natural,production,natural_replay_v002,True,38,2026-06-15T14:10:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L003,3,IQA-20260615-L003-P003,piece_event_bec3ea633927,Casting_class3:2022-02-15_15_49_28_869,Casting_class3,2022-02-15_15_49_28_869,2022-02-15T15:49:28.869,good,False,True,3,Casting_class3,Casting_class3:2_1|Casting_class3:3_2|Casting_class3:3_3,iqa_casting_909d48c554c1743e|iqa_casting_3ed746ed48985090|iqa_casting_a479ac55f431bef6,Casting_class3/train/good/2022-02-15_15_49_28_869_2_1.jpg|Casting_class3/train/good/2022-02-15_15_49_28_869_3_2.jpg|Casting_class3/train/good/2022-02-15_15_49_28_869_3_3.jpg,2026-06-15T14:10:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_688e0cec3fa4,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_85917bb93d1a,production_replay_natural,production,natural_replay_v002,True,39,2026-06-15T14:15:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L003,4,IQA-20260615-L003-P004,piece_event_6f1370b102f0,Casting_class2:2022-02-15_15_50_52_923,Casting_class2,2022-02-15_15_50_52_923,2022-02-15T15:50:52.923,good,False,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_fcd58560c7b21944|iqa_casting_5f6cdfe61cc1e1ce|iqa_casting_e77e7b8c6b699c6d|iqa_casting_003b63b76ccb6dea,Casting_class2/train/good/2022-02-15_15_50_52_923_1_1.jpg|Casting_class2/train/good/2022-02-15_15_50_52_923_1_2.jpg|Casting_class2/train/good/2022-02-15_15_50_52_923_2_1.jpg|Casting_class2/train/good/2022-02-15_15_50_52_923_2_2.jpg,2026-06-15T14:15:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_85917bb93d1a,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_76123e819d90,production_replay_natural,production,natural_replay_v002,True,40,2026-06-15T14:20:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L003,5,IQA-20260615-L003-P005,piece_event_12994dea4cb4,Casting_class2:2022-02-15_15_51_43_163,Casting_class2,2022-02-15_15_51_43_163,2022-02-15T15:51:43.163,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,iqa_casting_df57cd466ac888a4|iqa_casting_b1eddfeb117764d1|iqa_casting_b31a18170622e379,Casting_class2/train/good/2022-02-15_15_51_43_163_1_1.jpg|Casting_class2/train/good/2022-02-15_15_51_43_163_1_2.jpg|Casting_class2/train/good/2022-02-15_15_51_43_163_1_3.jpg,2026-06-15T14:20:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_76123e819d90,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_31884ba8346e,production_replay_natural,production,natural_replay_v002,True,41,2026-06-15T14:25:00,2026-06-18,day_shift,QC-CASTING-01,IQA-20260615-L003,6,IQA-20260615-L003-P006,piece_event_63aa0a24c8e2,Casting_class1:2022-02-23_14_35_18_399-1,Casting_class1,2022-02-23_14_35_18_399-1,2022-02-23T14:35:18.399,defective,True,True,1,Casting_class1,Casting_class1:2_3,iqa_casting_b404f2506a4606c9,Casting_class1/test/defective/2022-02-23_14_35_18_399-1_2_3.jpg,2026-06-15T14:25:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_31884ba8346e,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_5d91199497b2,production_replay_natural,production,natural_replay_v002,True,42,2026-06-15T14:35:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L003,8,IQA-20260615-L003-P008,piece_event_a53a0d2eb5a0,Casting_class3:2022-02-15_15_52_21_364,Casting_class3,2022-02-15_15_52_21_364,2022-02-15T15:52:21.364,good,False,False,2,Casting_class3,Casting_class3:3_2|Casting_class3:3_3,iqa_casting_9e92200258917ba5|iqa_casting_b72a9619886a07f8,Casting_class3/train/good/2022-02-15_15_52_21_364_3_2.jpg|Casting_class3/train/good/2022-02-15_15_52_21_364_3_3.jpg,2026-06-15T14:35:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_5d91199497b2,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_e0ed39a93318,production_replay_natural,production,natural_replay_v002,True,43,2026-06-15T14:45:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L003,10,IQA-20260615-L003-P010,piece_event_f4f0e176073a,Casting_class2:2022-02-15_15_54_53_455,Casting_class2,2022-02-15_15_54_53_455,2022-02-15T15:54:53.455,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,iqa_casting_4948b9dc0d001aac|iqa_casting_25c767c9ff5fcd7a|iqa_casting_72eaee405018c48c,Casting_class2/train/good/2022-02-15_15_54_53_455_1_1.jpg|Casting_class2/train/good/2022-02-15_15_54_53_455_1_2.jpg|Casting_class2/train/good/2022-02-15_15_54_53_455_1_3.jpg,2026-06-15T14:45:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_e0ed39a93318,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_dbbe2a598da4,production_replay_natural,production,natural_replay_v002,True,44,2026-06-15T14:50:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L003,11,IQA-20260615-L003-P011,piece_event_14123f3216ea,Casting_class2:2022-02-15_15_55_07_290,Casting_class2,2022-02-15_15_55_07_290,2022-02-15T15:55:07.290,good,False,False,1,Casting_class2,Casting_class2:1_3,iqa_casting_6c16bea37deb7719,Casting_class2/train/good/2022-02-15_15_55_07_290_1_3.jpg,2026-06-15T14:50:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_dbbe2a598da4,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_832e409005bb,production_replay_natural,production,natural_replay_v002,True,45,2026-06-15T14:55:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L003,12,IQA-20260615-L003-P012,piece_event_f76a7a2a9d5b,Casting_class3:2022-02-15_15_55_07_290,Casting_class3,2022-02-15_15_55_07_290,2022-02-15T15:55:07.290,good,False,False,3,Casting_class3,Casting_class3:2_1|Casting_class3:3_2|Casting_class3:3_3,iqa_casting_e714590858129368|iqa_casting_511cf6fe466d98ec|iqa_casting_b61becff1c850d5e,Casting_class3/train/good/2022-02-15_15_55_07_290_2_1.jpg|Casting_class3/train/good/2022-02-15_15_55_07_290_3_2.jpg|Casting_class3/train/good/2022-02-15_15_55_07_290_3_3.jpg,2026-06-15T14:55:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_832e409005bb,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_ed5215991127,production_replay_natural,production,natural_replay_v002,True,46,2026-06-15T15:00:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L003,13,IQA-20260615-L003-P013,piece_event_5f8915a7b5b2,Casting_class2:2022-02-15_15_57_20_328,Casting_class2,2022-02-15_15_57_20_328,2022-02-15T15:57:20.328,good,False,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_e0bfa269007fe4e9|iqa_casting_f63833bd8ac2ec5d|iqa_casting_31e1e2defbf3a346|iqa_casting_962faf4cb308ce34,Casting_class2/train/good/2022-02-15_15_57_20_328_1_1.jpg|Casting_class2/train/good/2022-02-15_15_57_20_328_1_2.jpg|Casting_class2/train/good/2022-02-15_15_57_20_328_2_1.jpg|Casting_class2/train/good/2022-02-15_15_57_20_328_2_2.jpg,2026-06-15T15:00:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_ed5215991127,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_cb10788660fd,production_replay_natural,production,natural_replay_v002,True,47,2026-06-15T15:05:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L003,14,IQA-20260615-L003-P014,piece_event_a07f61c4c0a4,Casting_class2:2022-02-15_15_58_03_851,Casting_class2,2022-02-15_15_58_03_851,2022-02-15T15:58:03.851,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:1_3,iqa_casting_184a5abb9149e72b|iqa_casting_8debcadda7346026|iqa_casting_47b827111f6d3cde,Casting_class2/train/good/2022-02-15_15_58_03_851_1_1.jpg|Casting_class2/train/good/2022-02-15_15_58_03_851_1_2.jpg|Casting_class2/train/good/2022-02-15_15_58_03_851_1_3.jpg,2026-06-15T15:05:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_cb10788660fd,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_e2bc446df71f,production_replay_natural,production,natural_replay_v002,True,48,2026-06-15T15:15:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L003,16,IQA-20260615-L003-P016,piece_event_a4e49934a190,Casting_class3:2022-02-15_16_10_19_639,Casting_class3,2022-02-15_16_10_19_639,2022-02-15T16:10:19.639,good,False,False,2,Casting_class3,Casting_class3:2_1|Casting_class3:3_3,iqa_casting_155acbcaeb2a8c88|iqa_casting_02450b1def18b169,Casting_class3/train/good/2022-02-15_16_10_19_639_2_1.jpg|Casting_class3/train/good/2022-02-15_16_10_19_639_3_3.jpg,2026-06-15T15:15:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_e2bc446df71f,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_07b11078742d,production_replay_natural,production,natural_replay_v002,True,49,2026-06-15T15:30:00,2026-06-16,day_shift,QC-CASTING-01,IQA-20260615-L003,19,IQA-20260615-L003-P019,piece_event_e9d128ff68ec,Casting_class3:2022-02-15_16_12_13_766,Casting_class3,2022-02-15_16_12_13_766,2022-02-15T16:12:13.766,good,False,False,1,Casting_class3,Casting_class3:3_3,iqa_casting_51a5ae606fd1fef0,Casting_class3/train/good/2022-02-15_16_12_13_766_3_3.jpg,2026-06-15T15:30:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_07b11078742d,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
