simulated_event_id,scenario_id,scenario_type,scenario_phase,is_representative,sequence_number,scheduled_at,production_date,shift_id,station_id,lot_id,sequence_in_lot,piece_serial,source_event_id,source_event_key,source_class,source_group_key,source_timestamp,label,is_defective,expected_review_required,n_images,source_classes,view_pairs,image_ids,relative_paths,event_time,recorded_at,is_simulated,roi_model_version,feature_ae_version,raw_dataset_id,manifest_id,piece_event_id,dataset_version,replay_id,validation_id,scenario_version,gt_mask_paths,event_id,event_key,group_key,source_date,source_time,split_set,has_mask
sim_event_ef97c1d5c7d9,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,26,2026-06-27T08:50:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,9,STABLE_BASELINE_PIECE_B-P0026-f84fb199,piece_event_f3a13ab2a3a0,Casting_class1:2022-02-18_11_03_44_165#v2,Casting_class1,2022-02-18_11_03_44_165,2022-02-18T11:03:44.165,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_48203c3413e63f7d,Casting_class1/train/good/2022-02-18_11_03_44_165_1_3.jpg,2026-06-27T08:50:00,2026-06-27T08:50:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_f3a13ab2a3a0,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_090ce7da20ca,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,27,2026-06-27T08:52:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,9,STABLE_BASELINE_PIECE_B-P0027-6527a032,piece_event_f3a13ab2a3a0,Casting_class1:2022-02-18_11_03_44_165#v3,Casting_class1,2022-02-18_11_03_44_165,2022-02-18T11:03:44.165,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_f13b61642b90abc6,Casting_class1/train/good/2022-02-18_11_03_44_165_2_3.jpg,2026-06-27T08:52:00,2026-06-27T08:52:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_f3a13ab2a3a0,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_e43cb8304f94,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,28,2026-06-27T08:54:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,10,STABLE_BASELINE_PIECE_B-P0028-16213dce,piece_event_5c8d278a2959,Casting_class1:2022-02-18_11_39_06_599#v1,Casting_class1,2022-02-18_11_39_06_599,2022-02-18T11:39:06.599,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_4eeae8a10c486c50,Casting_class1/train/good/2022-02-18_11_39_06_599_1_2.jpg,2026-06-27T08:54:00,2026-06-27T08:54:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_5c8d278a2959,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_0963ecea2bf2,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,29,2026-06-27T08:56:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,10,STABLE_BASELINE_PIECE_B-P0029-fb77487b,piece_event_5c8d278a2959,Casting_class1:2022-02-18_11_39_06_599#v2,Casting_class1,2022-02-18_11_39_06_599,2022-02-18T11:39:06.599,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_231a859071b84640,Casting_class1/train/good/2022-02-18_11_39_06_599_1_3.jpg,2026-06-27T08:56:00,2026-06-27T08:56:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_5c8d278a2959,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_fe5690cfa7bd,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,30,2026-06-27T08:58:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,10,STABLE_BASELINE_PIECE_B-P0030-1c4862e2,piece_event_5c8d278a2959,Casting_class1:2022-02-18_11_39_06_599#v3,Casting_class1,2022-02-18_11_39_06_599,2022-02-18T11:39:06.599,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_3bfc4f52f7e3a40e,Casting_class1/train/good/2022-02-18_11_39_06_599_2_3.jpg,2026-06-27T08:58:00,2026-06-27T08:58:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_5c8d278a2959,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_22cdabdc9d47,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,31,2026-06-27T09:00:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,11,STABLE_BASELINE_PIECE_B-P0031-c808fd80,piece_event_7730a94af569,Casting_class1:2022-02-18_11_39_48_227#v1,Casting_class1,2022-02-18_11_39_48_227,2022-02-18T11:39:48.227,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_cb0b397b9ec823f1,Casting_class1/train/good/2022-02-18_11_39_48_227_1_2.jpg,2026-06-27T09:00:00,2026-06-27T09:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_7730a94af569,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_84beb386a31c,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,32,2026-06-27T09:02:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,11,STABLE_BASELINE_PIECE_B-P0032-05dffacd,piece_event_7730a94af569,Casting_class1:2022-02-18_11_39_48_227#v2,Casting_class1,2022-02-18_11_39_48_227,2022-02-18T11:39:48.227,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_2eceb894a63d192f,Casting_class1/train/good/2022-02-18_11_39_48_227_1_3.jpg,2026-06-27T09:02:00,2026-06-27T09:02:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_7730a94af569,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_6217e5d7d9de,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,33,2026-06-27T09:04:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,11,STABLE_BASELINE_PIECE_B-P0033-99d87346,piece_event_7730a94af569,Casting_class1:2022-02-18_11_39_48_227#v3,Casting_class1,2022-02-18_11_39_48_227,2022-02-18T11:39:48.227,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_76f8f416bdf26f1f,Casting_class1/train/good/2022-02-18_11_39_48_227_2_3.jpg,2026-06-27T09:04:00,2026-06-27T09:04:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_7730a94af569,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_58a9b812f7e7,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,34,2026-06-27T09:06:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,12,STABLE_BASELINE_PIECE_B-P0034-1a04b229,piece_event_3b3adac0e40d,Casting_class1:2022-02-18_11_43_26_746#v1,Casting_class1,2022-02-18_11_43_26_746,2022-02-18T11:43:26.746,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_80cd6887c057cdb7,Casting_class1/train/good/2022-02-18_11_43_26_746_1_2.jpg,2026-06-27T09:06:00,2026-06-27T09:06:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_3b3adac0e40d,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_9640c1f54683,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,35,2026-06-27T09:08:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,12,STABLE_BASELINE_PIECE_B-P0035-f11af888,piece_event_3b3adac0e40d,Casting_class1:2022-02-18_11_43_26_746#v2,Casting_class1,2022-02-18_11_43_26_746,2022-02-18T11:43:26.746,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_62865d6f1207b9ea,Casting_class1/train/good/2022-02-18_11_43_26_746_1_3.jpg,2026-06-27T09:08:00,2026-06-27T09:08:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_3b3adac0e40d,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_c1426c15cddd,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,36,2026-06-27T09:10:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,12,STABLE_BASELINE_PIECE_B-P0036-7bab7e2d,piece_event_3b3adac0e40d,Casting_class1:2022-02-18_11_43_26_746#v3,Casting_class1,2022-02-18_11_43_26_746,2022-02-18T11:43:26.746,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_2e6dde5a26155e08,Casting_class1/train/good/2022-02-18_11_43_26_746_2_3.jpg,2026-06-27T09:10:00,2026-06-27T09:10:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_3b3adac0e40d,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_50251ad8872d,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,37,2026-06-27T09:12:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,1,STABLE_BASELINE_PIECE_B-P0037-4c65914e,piece_event_f08e55a6eb6b,Casting_class1:2022-02-18_11_47_43_699#v1,Casting_class1,2022-02-18_11_47_43_699,2022-02-18T11:47:43.699,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_4b4cc85ab7126c80,Casting_class1/train/good/2022-02-18_11_47_43_699_1_2.jpg,2026-06-27T09:12:00,2026-06-27T09:12:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_f08e55a6eb6b,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_904cefb82464,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,38,2026-06-27T09:14:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,1,STABLE_BASELINE_PIECE_B-P0038-b12a4d92,piece_event_f08e55a6eb6b,Casting_class1:2022-02-18_11_47_43_699#v2,Casting_class1,2022-02-18_11_47_43_699,2022-02-18T11:47:43.699,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_86e041654d0943ba,Casting_class1/train/good/2022-02-18_11_47_43_699_1_3.jpg,2026-06-27T09:14:00,2026-06-27T09:14:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_f08e55a6eb6b,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_a7952b3ca2b7,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,39,2026-06-27T09:16:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,1,STABLE_BASELINE_PIECE_B-P0039-5dccbf12,piece_event_f08e55a6eb6b,Casting_class1:2022-02-18_11_47_43_699#v3,Casting_class1,2022-02-18_11_47_43_699,2022-02-18T11:47:43.699,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_d02ec0c1fa56bb78,Casting_class1/train/good/2022-02-18_11_47_43_699_2_3.jpg,2026-06-27T09:16:00,2026-06-27T09:16:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_f08e55a6eb6b,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_000c6690ae85,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,40,2026-06-27T09:18:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,2,STABLE_BASELINE_PIECE_B-P0040-4b74ce55,piece_event_3bbf463bf89e,Casting_class1:2022-02-18_11_51_07_490#v1,Casting_class1,2022-02-18_11_51_07_490,2022-02-18T11:51:07.490,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_4407a33038658a48,Casting_class1/train/good/2022-02-18_11_51_07_490_1_2.jpg,2026-06-27T09:18:00,2026-06-27T09:18:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_3bbf463bf89e,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_7a16187cc04c,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,41,2026-06-27T09:20:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,2,STABLE_BASELINE_PIECE_B-P0041-bb335e6b,piece_event_3bbf463bf89e,Casting_class1:2022-02-18_11_51_07_490#v2,Casting_class1,2022-02-18_11_51_07_490,2022-02-18T11:51:07.490,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_21be3681b8ca6c8b,Casting_class1/train/good/2022-02-18_11_51_07_490_1_3.jpg,2026-06-27T09:20:00,2026-06-27T09:20:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_3bbf463bf89e,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_55960f64d326,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,42,2026-06-27T09:22:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,2,STABLE_BASELINE_PIECE_B-P0042-cc589244,piece_event_3bbf463bf89e,Casting_class1:2022-02-18_11_51_07_490#v3,Casting_class1,2022-02-18_11_51_07_490,2022-02-18T11:51:07.490,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_8338e76d321e2405,Casting_class1/train/good/2022-02-18_11_51_07_490_2_3.jpg,2026-06-27T09:22:00,2026-06-27T09:22:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_3bbf463bf89e,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_f0470925ff00,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,43,2026-06-27T09:24:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,3,STABLE_BASELINE_PIECE_B-P0043-be15a8de,piece_event_3796a7ab2497,Casting_class1:2022-02-18_11_51_44_351#v1,Casting_class1,2022-02-18_11_51_44_351,2022-02-18T11:51:44.351,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_a925aeee383eaf1a,Casting_class1/train/good/2022-02-18_11_51_44_351_1_2.jpg,2026-06-27T09:24:00,2026-06-27T09:24:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_3796a7ab2497,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_655016610adc,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,44,2026-06-27T09:26:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,3,STABLE_BASELINE_PIECE_B-P0044-08e7157d,piece_event_3796a7ab2497,Casting_class1:2022-02-18_11_51_44_351#v2,Casting_class1,2022-02-18_11_51_44_351,2022-02-18T11:51:44.351,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_08ae95f4f83bbbdd,Casting_class1/train/good/2022-02-18_11_51_44_351_1_3.jpg,2026-06-27T09:26:00,2026-06-27T09:26:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_3796a7ab2497,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_3eecc7778569,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,45,2026-06-27T09:28:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,3,STABLE_BASELINE_PIECE_B-P0045-2d56083b,piece_event_3796a7ab2497,Casting_class1:2022-02-18_11_51_44_351#v3,Casting_class1,2022-02-18_11_51_44_351,2022-02-18T11:51:44.351,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_cac2c0c599f5edc3,Casting_class1/train/good/2022-02-18_11_51_44_351_2_3.jpg,2026-06-27T09:28:00,2026-06-27T09:28:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_3796a7ab2497,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_2b6d1f8edf23,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,46,2026-06-27T09:30:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,4,STABLE_BASELINE_PIECE_B-P0046-bc86eccb,piece_event_89d005d7eeed,Casting_class1:2022-02-18_12_04_38_120#v1,Casting_class1,2022-02-18_12_04_38_120,2022-02-18T12:04:38.120,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_64202bb602035f85,Casting_class1/train/good/2022-02-18_12_04_38_120_1_2.jpg,2026-06-27T09:30:00,2026-06-27T09:30:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_89d005d7eeed,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_f1b0fab58145,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,47,2026-06-27T09:32:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,4,STABLE_BASELINE_PIECE_B-P0047-112249f6,piece_event_89d005d7eeed,Casting_class1:2022-02-18_12_04_38_120#v2,Casting_class1,2022-02-18_12_04_38_120,2022-02-18T12:04:38.120,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_c8a8a028835c6777,Casting_class1/train/good/2022-02-18_12_04_38_120_1_3.jpg,2026-06-27T09:32:00,2026-06-27T09:32:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_89d005d7eeed,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_46dc86603eee,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,48,2026-06-27T09:34:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,4,STABLE_BASELINE_PIECE_B-P0048-74a72171,piece_event_89d005d7eeed,Casting_class1:2022-02-18_12_04_38_120#v3,Casting_class1,2022-02-18_12_04_38_120,2022-02-18T12:04:38.120,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_185faeed1a88f32d,Casting_class1/train/good/2022-02-18_12_04_38_120_2_3.jpg,2026-06-27T09:34:00,2026-06-27T09:34:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_89d005d7eeed,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_e834af69e7ee,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,49,2026-06-27T09:36:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L001,5,STABLE_BASELINE_PIECE_B-P0049-b90246f2,piece_event_289ecd7597ea,Casting_class1:2022-02-18_12_05_20_086#v1,Casting_class1,2022-02-18_12_05_20_086,2022-02-18T12:05:20.086,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_8b1892d27a85bac1,Casting_class1/train/good/2022-02-18_12_05_20_086_1_2.jpg,2026-06-27T09:36:00,2026-06-27T09:36:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_289ecd7597ea,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
